Index,src_file,game_name,domain_name,all_variables_defined,all_variables_used,all_preferences_used,setup_objects_used,no_adjacent_once,starts_and_ends_once,variable_not_repeated,no_nested_logicals,pref_forall_correct,correct_predicate_arity
166,ast-mle-samples.pddl,game-id-68,many-objects-room-v1,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666667,0.5,0.8181818181818181,1.0,1.0,0.4545454545454546
167,ast-mle-samples.pddl,game-id-69,many-objects-room-v1,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
168,ast-mle-samples.pddl,game-id-70,medium-objects-room-v1,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5
169,ast-mle-samples.pddl,game-id-71,few-objects-room-v1,1.0,1.0,0.5,0.5,0.5,0.5,0.4285714285714286,1.0,0.0,0.0
170,ast-mle-samples.pddl,game-id-72,medium-objects-room-v1,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5
171,ast-mle-samples.pddl,game-id-73,many-objects-room-v1,1.0,0.3,1.0,0.2,1.0,0.0,1.0,1.0,1.0,0.5
172,ast-mle-samples.pddl,game-id-74,many-objects-room-v1,1.0,0.6666666666666666,1.0,0.2,0.0,1.0,0.5555555555555556,0.8095238095238095,0.0,0.2222222222222222
173,ast-mle-samples.pddl,game-id-75,many-objects-room-v1,1.0,0.6153846153846154,0.25,0.0,0.75,0.3333333333333333,0.736842105263158,0.7575757575757576,0.5,0.5789473684210527
174,ast-mle-samples.pddl,game-id-76,medium-objects-room-v1,1.0,0.5,1.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0
175,ast-mle-samples.pddl,game-id-77,medium-objects-room-v1,1.0,0.4375,0.6666666666666666,0.0,0.33333333333333337,0.5,0.8823529411764706,0.875,0.6666666666666666,0.5588235294117647
176,ast-mle-samples.pddl,game-id-78,medium-objects-room-v1,1.0,0.8,0.5,0.3333333333333333,0.5,0.0,0.5185185185185186,0.7,0.0,0.40740740740740744
177,ast-mle-samples.pddl,game-id-79,few-objects-room-v1,1.0,0.7,1.0,0.6666666666666666,0.6666666666666667,0.0,0.8461538461538461,1.0,1.0,0.6153846153846154
178,ast-mle-samples.pddl,game-id-80,few-objects-room-v1,1.0,0.8888888888888888,0.8,0.0,0.6,0.2,0.7407407407407407,0.7727272727272727,0.4,0.5185185185185186
179,ast-mle-samples.pddl,game-id-81,many-objects-room-v1,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.0,0.8529411764705882,0.7096774193548387,0.5,0.5
180,ast-mle-samples.pddl,game-id-82,many-objects-room-v1,1.0,0.25,1.0,0.16666666666666666,1.0,1.0,0.6666666666666667,1.0,0.0,0.33333333333333337
181,ast-mle-samples.pddl,game-id-83,many-objects-room-v1,1.0,0.5,1.0,0.2,0.0,1.0,0.6842105263157895,0.8214285714285714,0.0,0.3157894736842105
182,ast-mle-samples.pddl,game-id-84,many-objects-room-v1,1.0,0.6666666666666666,0.2,0.4,0.6,0.25,0.8095238095238095,0.8,0.0,0.5238095238095238
183,ast-mle-samples.pddl,game-id-85,few-objects-room-v1,1.0,0.5,1.0,0.2608695652173913,0.0,0.0,0.8928571428571429,0.9285714285714286,1.0,0.4642857142857143
184,ast-mle-samples.pddl,game-id-86,many-objects-room-v1,1.0,1.0,0.2,0.0,0.8,0.5,0.7096774193548387,0.8484848484848485,0.0,0.5483870967741935
185,ast-mle-samples.pddl,game-id-87,many-objects-room-v1,1.0,0.375,1.0,0.14285714285714285,0.0,1.0,1.0,1.0,1.0,0.75
186,ast-mle-samples.pddl,game-id-88,few-objects-room-v1,1.0,1.0,1.0,0.25,1.0,0.0,0.6,0.7647058823529411,0.0,0.7
187,ast-mle-samples.pddl,game-id-89,medium-objects-room-v1,1.0,1.0,1.0,1.0,0.0,0.0,0.8571428571428572,1.0,0.0,0.5714285714285714
188,ast-mle-samples.pddl,game-id-90,medium-objects-room-v1,1.0,0.3333333333333333,0.5,0.375,0.0,0.5,0.7083333333333333,0.9375,0.0,0.29166666666666663
189,ast-mle-samples.pddl,game-id-91,medium-objects-room-v1,1.0,0.5,1.0,0.0,1.0,0.0,0.6,0.8571428571428572,0.0,0.4
190,ast-mle-samples.pddl,game-id-92,many-objects-room-v1,1.0,0.5,1.0,0.2,0.0,1.0,0.6,0.9583333333333334,1.0,0.4666666666666667
191,ast-mle-samples.pddl,game-id-93,few-objects-room-v1,1.0,0.5,1.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0
192,ast-mle-samples.pddl,game-id-94,many-objects-room-v1,1.0,0.2,0.5,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.625
193,ast-mle-samples.pddl,game-id-95,few-objects-room-v1,1.0,0.625,0.6666666666666666,0.0,0.33333333333333337,0.6666666666666666,0.8421052631578947,1.0,1.0,0.3157894736842105
194,ast-mle-samples.pddl,game-id-96,many-objects-room-v1,1.0,0.6,0.5,0.2,0.0,0.0,0.4444444444444444,0.8,0.0,0.33333333333333337
195,ast-mle-samples.pddl,game-id-97,few-objects-room-v1,1.0,0.5,1.0,0.5,0.0,1.0,0.8,1.0,1.0,0.4
196,ast-mle-samples.pddl,game-id-98,few-objects-room-v1,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.375
197,ast-mle-samples.pddl,game-id-99,medium-objects-room-v1,1.0,0.625,1.0,0.0,0.6666666666666667,0.0,0.8888888888888888,0.8947368421052632,0.6666666666666666,0.6296296296296297
198,ast-mle-samples.pddl,game-id-100,medium-objects-room-v1,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.7777777777777778,1.0,0.5,0.4444444444444444
199,ast-mle-samples.pddl,game-id-101,many-objects-room-v1,1.0,0.25,1.0,0.25,1.0,0.0,0.8,1.0,0.0,0.4
200,ast-mle-samples.pddl,game-id-102,many-objects-room-v1,1.0,1.0,1.0,0.0,1.0,0.0,0.4444444444444444,0.8888888888888888,0.0,0.33333333333333337
201,ast-mle-samples.pddl,game-id-103,medium-objects-room-v1,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.33333333333333337
202,ast-mle-samples.pddl,game-id-104,medium-objects-room-v1,1.0,0.4,0.5,0.0,1.0,0.5,0.8571428571428572,1.0,0.0,0.4285714285714286
203,ast-mle-samples.pddl,game-id-105,few-objects-room-v1,1.0,1.0,1.0,0.0,1.0,0.0,0.7777777777777778,0.8333333333333334,1.0,0.4444444444444444
204,ast-mle-samples.pddl,game-id-106,many-objects-room-v1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.33333333333333337
205,ast-mle-samples.pddl,game-id-107,medium-objects-room-v1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
206,ast-mle-samples.pddl,game-id-108,few-objects-room-v1,1.0,0.3333333333333333,1.0,0.14285714285714285,0.0,1.0,1.0,1.0,0.0,0.5
207,ast-mle-samples.pddl,game-id-109,few-objects-room-v1,1.0,0.8,1.0,1.0,0.0,0.5,0.813953488372093,0.7894736842105263,0.0,0.5581395348837209
208,ast-mle-samples.pddl,game-id-110,few-objects-room-v1,1.0,1.0,0.5,1.0,0.75,0.0,0.8148148148148149,0.736842105263158,0.25,0.4814814814814815
209,ast-mle-samples.pddl,game-id-111,many-objects-room-v1,0.0,0.0,1.0,0.0,0.0,0.0,0.8571428571428572,1.0,0.0,0.2857142857142857
210,ast-mle-samples.pddl,game-id-112,many-objects-room-v1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5
211,ast-mle-samples.pddl,game-id-113,few-objects-room-v1,1.0,1.0,1.0,0.0,1.0,0.0,0.5714285714285714,1.0,1.0,0.5714285714285714
212,ast-mle-samples.pddl,game-id-114,few-objects-room-v1,1.0,0.5,1.0,0.5,1.0,0.0,0.5625,0.7777777777777778,0.0,0.6875
213,ast-mle-samples.pddl,game-id-115,medium-objects-room-v1,1.0,0.7,0.0,0.18181818181818182,1.0,0.0,0.8235294117647058,0.9,1.0,0.6470588235294117
214,ast-mle-samples.pddl,game-id-116,many-objects-room-v1,1.0,0.5714285714285714,1.0,0.2,1.0,0.0,1.0,0.875,1.0,0.33333333333333337
215,ast-mle-samples.pddl,game-id-117,few-objects-room-v1,1.0,0.5,1.0,0.3333333333333333,1.0,0.0,0.625,1.0,0.5,0.25
216,ast-mle-samples.pddl,game-id-118,many-objects-room-v1,1.0,0.2857142857142857,1.0,0.0,1.0,0.0,0.4444444444444444,1.0,0.0,0.33333333333333337
217,ast-mle-samples.pddl,game-id-119,many-objects-room-v1,1.0,0.4444444444444444,1.0,0.34782608695652173,1.0,1.0,0.95,0.9230769230769231,1.0,0.44999999999999996
218,ast-mle-samples.pddl,game-id-120,medium-objects-room-v1,1.0,0.5,1.0,0.0,0.0,1.0,0.75,0.7142857142857143,1.0,0.375
219,ast-mle-samples.pddl,game-id-121,medium-objects-room-v1,1.0,0.6666666666666666,1.0,0.0,0.5,0.0,0.8181818181818181,1.0,0.0,0.5454545454545454
220,ast-mle-samples.pddl,game-id-122,medium-objects-room-v1,1.0,0.42105263157894735,0.6666666666666666,0.15384615384615385,0.33333333333333337,0.3333333333333333,0.7619047619047619,0.8888888888888888,0.6666666666666666,0.5238095238095238
221,ast-mle-samples.pddl,game-id-123,many-objects-room-v1,1.0,0.5,0.5,0.2,0.5,0.0,0.8333333333333334,1.0,1.0,0.6666666666666667
222,ast-mle-samples.pddl,game-id-124,medium-objects-room-v1,1.0,0.8,1.0,0.5,0.6666666666666667,0.5,0.9090909090909091,1.0,0.0,0.36363636363636365
223,ast-mle-samples.pddl,game-id-125,medium-objects-room-v1,1.0,0.7,1.0,0.4444444444444444,0.0,1.0,0.9411764705882353,0.9473684210526316,0.0,0.4117647058823529
224,ast-mle-samples.pddl,game-id-126,many-objects-room-v1,1.0,1.0,0.0,0.0,0.0,1.0,0.875,0.8888888888888888,1.0,0.625
225,ast-mle-samples.pddl,game-id-127,medium-objects-room-v1,1.0,1.0,0.5,0.0,1.0,0.0,0.6666666666666667,1.0,0.0,0.33333333333333337
226,ast-mle-samples.pddl,game-id-128,many-objects-room-v1,1.0,0.42857142857142855,1.0,1.0,1.0,0.5,0.7142857142857143,0.8888888888888888,0.0,0.2142857142857143
227,ast-mle-samples.pddl,game-id-129,few-objects-room-v1,1.0,0.6470588235294118,0.625,0.0,0.5,0.42857142857142855,0.7380952380952381,0.7631578947368421,0.42857142857142855,0.3571428571428571
228,ast-mle-samples.pddl,game-id-130,many-objects-room-v1,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.8064516129032258,0.640625,0.0,0.5
229,ast-mle-samples.pddl,game-id-131,many-objects-room-v1,1.0,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.8
230,ast-mle-samples.pddl,game-id-132,many-objects-room-v1,1.0,0.625,0.5,0.0,1.0,0.0,0.75,0.9166666666666666,0.0,0.375
231,ast-mle-samples.pddl,game-id-133,few-objects-room-v1,1.0,0.6666666666666666,1.0,0.25,1.0,0.0,0.625,1.0,0.0,0.875
232,ast-mle-samples.pddl,game-id-134,many-objects-room-v1,1.0,0.7142857142857143,1.0,0.18181818181818182,0.0,0.0,1.0,1.0,0.0,0.5
233,ast-mle-samples.pddl,game-id-135,medium-objects-room-v1,1.0,0.6666666666666666,0.25,1.0,0.25,0.25,0.8,0.9375,0.3333333333333333,0.5
234,ast-mle-samples.pddl,game-id-136,many-objects-room-v1,1.0,1.0,1.0,0.0,1.0,1.0,0.7777777777777778,0.625,0.0,0.4444444444444444
235,ast-mle-samples.pddl,game-id-137,few-objects-room-v1,1.0,0.5714285714285714,1.0,1.0,0.5,1.0,0.6785714285714286,0.7307692307692308,0.5,0.4642857142857143
236,ast-mle-samples.pddl,game-id-138,many-objects-room-v1,1.0,0.625,0.6666666666666666,0.16666666666666666,0.6666666666666667,0.6666666666666666,0.6818181818181819,0.8125,0.0,0.40909090909090906
237,ast-mle-samples.pddl,game-id-139,many-objects-room-v1,1.0,0.8333333333333334,0.8,0.16666666666666666,0.4,0.4,0.8181818181818181,0.896551724137931,0.6,0.3939393939393939
238,ast-mle-samples.pddl,game-id-140,medium-objects-room-v1,1.0,0.8,0.5,0.0,0.8333333333333334,0.5,0.5416666666666667,0.8846153846153846,0.0,0.33333333333333337
239,ast-mle-samples.pddl,game-id-141,medium-objects-room-v1,1.0,0.5555555555555556,0.25,0.0,0.75,0.0,0.8571428571428572,0.9,1.0,0.4285714285714286
240,ast-mle-samples.pddl,game-id-142,many-objects-room-v1,1.0,0.5,1.0,0.0,0.0,0.0,0.8,1.0,0.0,0.4
241,ast-mle-samples.pddl,game-id-143,few-objects-room-v1,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5
242,ast-mle-samples.pddl,game-id-144,many-objects-room-v1,1.0,0.75,1.0,0.0,1.0,0.0,0.8,0.875,0.0,0.8
243,ast-mle-samples.pddl,game-id-145,medium-objects-room-v1,1.0,1.0,1.0,0.16666666666666666,1.0,0.0,0.7142857142857143,0.8,0.0,0.7142857142857143
244,ast-mle-samples.pddl,game-id-146,many-objects-room-v1,1.0,0.42857142857142855,0.6666666666666666,0.0,0.6666666666666667,0.0,0.875,1.0,0.0,0.5
245,ast-mle-samples.pddl,game-id-147,many-objects-room-v1,1.0,1.0,0.5,0.0,1.0,0.0,0.75,1.0,1.0,0.0
246,ast-mle-samples.pddl,game-id-148,medium-objects-room-v1,1.0,0.7,0.5,0.0,0.75,0.0,0.9047619047619048,0.95,1.0,0.5238095238095238
247,ast-mle-samples.pddl,game-id-149,many-objects-room-v1,1.0,0.5,1.0,0.0,1.0,0.0,0.5,0.8333333333333334,0.0,0.5
248,ast-mle-samples.pddl,game-id-150,few-objects-room-v1,1.0,0.45454545454545453,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.85,0.8947368421052632,0.3333333333333333,0.4
249,ast-mle-samples.pddl,game-id-151,medium-objects-room-v1,1.0,0.4,1.0,0.0,1.0,0.0,0.6363636363636364,0.8333333333333334,0.5,0.36363636363636365
250,ast-mle-samples.pddl,game-id-152,few-objects-room-v1,1.0,0.5,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0
251,ast-mle-samples.pddl,game-id-153,medium-objects-room-v1,1.0,1.0,1.0,0.0,0.6666666666666667,0.0,0.8,1.0,1.0,0.5
252,ast-mle-samples.pddl,game-id-154,many-objects-room-v1,1.0,0.5,0.5,0.0,0.6666666666666667,0.25,0.5384615384615384,0.7777777777777778,0.0,0.3846153846153846
253,ast-mle-samples.pddl,game-id-155,few-objects-room-v1,1.0,0.6666666666666666,1.0,0.2,0.0,1.0,0.6,0.7,0.0,0.35
254,ast-mle-samples.pddl,game-id-156,medium-objects-room-v1,1.0,0.7,0.3333333333333333,1.0,0.33333333333333337,0.0,0.7777777777777778,1.0,1.0,0.5
255,ast-mle-samples.pddl,game-id-157,medium-objects-room-v1,1.0,0.35294117647058826,0.6666666666666666,0.3,0.33333333333333337,0.0,0.8235294117647058,1.0,0.0,0.3529411764705882
256,ast-mle-samples.pddl,game-id-158,few-objects-room-v1,1.0,0.6,1.0,0.0,0.6666666666666667,0.0,0.8484848484848485,0.7142857142857143,0.0,0.4545454545454546
257,ast-mle-samples.pddl,game-id-159,many-objects-room-v1,1.0,0.7857142857142857,0.25,0.5,0.875,0.4,0.8787878787878788,0.6799999999999999,0.2,0.4242424242424242
258,ast-mle-samples.pddl,game-id-160,many-objects-room-v1,1.0,1.0,1.0,0.0,0.5,0.0,0.875,1.0,0.5,0.25
259,ast-mle-samples.pddl,game-id-161,few-objects-room-v1,1.0,1.0,1.0,0.0,1.0,0.0,0.6666666666666667,0.8333333333333334,0.0,0.5
260,ast-mle-samples.pddl,game-id-162,few-objects-room-v1,1.0,0.6,0.0,0.25,0.33333333333333337,0.6666666666666666,0.975,0.6818181818181819,0.0,0.65
261,ast-mle-samples.pddl,game-id-163,many-objects-room-v1,1.0,0.5,1.0,0.0,0.0,0.0,0.7777777777777778,0.625,1.0,0.5555555555555556
262,ast-mle-samples.pddl,game-id-164,many-objects-room-v1,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.6666666666666667,0.75,1.0,0.4666666666666667
263,ast-mle-samples.pddl,game-id-165,few-objects-room-v1,1.0,0.5714285714285714,1.0,0.16666666666666666,0.0,0.0,0.8888888888888888,0.8,1.0,0.5555555555555556
264,ast-mle-samples.pddl,game-id-166,medium-objects-room-v1,1.0,0.625,0.3333333333333333,0.0,0.33333333333333337,1.0,1.0,0.5714285714285714,0.3333333333333333,0.5333333333333333
265,ast-mle-samples.pddl,game-id-167,many-objects-room-v1,1.0,0.5238095238095238,1.0,0.1111111111111111,1.0,0.0,1.0,0.967741935483871,0.0,0.41666666666666663
266,ast-mle-samples.pddl,game-id-168,many-objects-room-v1,1.0,0.75,0.5,0.0,0.5,0.0,0.7142857142857143,1.0,0.0,0.7142857142857143
267,ast-mle-samples.pddl,game-id-169,medium-objects-room-v1,1.0,0.6666666666666666,0.5,0.5,0.5,0.5,0.7777777777777778,0.8333333333333334,0.0,0.4444444444444444
268,ast-mle-samples.pddl,game-id-170,medium-objects-room-v1,1.0,0.6818181818181818,1.0,0.12903225806451613,0.5,0.0,0.855072463768116,0.7901234567901234,0.0,0.5217391304347826
269,ast-mle-samples.pddl,game-id-171,many-objects-room-v1,1.0,0.4,1.0,0.5,0.5,0.0,0.7857142857142857,0.7857142857142857,0.0,0.3571428571428571
270,ast-mle-samples.pddl,game-id-172,many-objects-room-v1,1.0,0.5454545454545454,1.0,0.18181818181818182,1.0,0.0,0.65,0.9615384615384616,0.0,0.44999999999999996
271,ast-mle-samples.pddl,game-id-173,medium-objects-room-v1,1.0,0.6,0.3333333333333333,0.0,0.6666666666666667,0.0,0.8181818181818181,0.8888888888888888,0.0,0.5454545454545454
272,ast-mle-samples.pddl,game-id-174,medium-objects-room-v1,1.0,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666667,1.0,0.7586206896551724,0.7222222222222222,0.0,0.6206896551724138
273,ast-mle-samples.pddl,game-id-175,medium-objects-room-v1,1.0,0.5,1.0,0.0,0.0,0.0,0.7,0.9090909090909091,0.0,0.4
274,ast-mle-samples.pddl,game-id-176,medium-objects-room-v1,1.0,0.5384615384615384,0.75,0.3,1.0,0.0,0.8,0.8571428571428572,0.25,0.7333333333333334
275,ast-mle-samples.pddl,game-id-177,few-objects-room-v1,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,0.75,1.0,0.75
276,ast-mle-samples.pddl,game-id-178,medium-objects-room-v1,1.0,0.42857142857142855,1.0,0.2857142857142857,1.0,0.0,0.7272727272727273,0.7777777777777778,1.0,0.6363636363636364
277,ast-mle-samples.pddl,game-id-179,medium-objects-room-v1,1.0,0.5714285714285714,1.0,0.25,1.0,0.5,0.625,1.0,0.0,0.125
278,ast-mle-samples.pddl,game-id-180,medium-objects-room-v1,1.0,0.42857142857142855,0.5,0.3333333333333333,1.0,0.0,0.6190476190476191,0.7727272727272727,0.0,0.4285714285714286
279,ast-mle-samples.pddl,game-id-181,few-objects-room-v1,1.0,0.4,0.5,0.0,0.5,1.0,0.8,1.0,0.0,0.6
280,ast-mle-samples.pddl,game-id-182,medium-objects-room-v1,1.0,1.0,1.0,0.0,1.0,0.0,0.6666666666666667,1.0,0.0,0.0
281,ast-mle-samples.pddl,game-id-183,medium-objects-room-v1,1.0,1.0,1.0,0.0,1.0,0.0,0.8,0.8333333333333334,1.0,0.6
282,ast-mle-samples.pddl,game-id-184,many-objects-room-v1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.7142857142857143,1.0,0.5
283,ast-mle-samples.pddl,game-id-185,few-objects-room-v1,1.0,0.45454545454545453,0.5,0.2857142857142857,0.0,0.5,0.6363636363636364,0.6956521739130435,0.0,0.6666666666666667
284,ast-mle-samples.pddl,game-id-186,medium-objects-room-v1,1.0,0.6,0.3333333333333333,1.0,0.33333333333333337,0.3333333333333333,0.8571428571428572,0.7777777777777778,0.5,0.2857142857142857
285,ast-mle-samples.pddl,game-id-187,many-objects-room-v1,1.0,0.5,0.75,0.0,0.75,0.25,0.74,0.8611111111111112,0.5,0.5
286,ast-mle-samples.pddl,game-id-188,many-objects-room-v1,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.75,1.0,1.0,0.25
287,ast-mle-samples.pddl,game-id-189,many-objects-room-v1,1.0,0.45454545454545453,0.0,0.2,0.6666666666666667,0.5,0.9444444444444444,1.0,0.0,0.38888888888888884
288,ast-mle-samples.pddl,game-id-190,medium-objects-room-v1,1.0,0.5833333333333334,1.0,0.5,0.5,1.0,0.8,0.9473684210526316,0.5,0.4
289,ast-mle-samples.pddl,game-id-191,medium-objects-room-v1,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666667,0.0,0.8571428571428572,1.0,0.0,0.2857142857142857
290,ast-mle-samples.pddl,game-id-192,many-objects-room-v1,1.0,1.0,1.0,0.0,1.0,0.0,0.5714285714285714,1.0,0.0,0.7142857142857143
291,ast-mle-samples.pddl,game-id-193,many-objects-room-v1,1.0,0.6666666666666666,1.0,0.2,0.5,1.0,0.9,1.0,0.5,0.7
292,ast-mle-samples.pddl,game-id-194,few-objects-room-v1,1.0,1.0,1.0,0.5,1.0,0.0,0.8,1.0,0.0,0.4
293,ast-mle-samples.pddl,game-id-195,few-objects-room-v1,1.0,0.5454545454545454,0.6666666666666666,1.0,0.33333333333333337,0.6666666666666666,0.7857142857142857,0.7692307692307692,0.6666666666666666,0.6428571428571428
294,ast-mle-samples.pddl,game-id-196,few-objects-room-v1,1.0,0.6666666666666666,0.5,1.0,0.5,0.5,0.8181818181818181,0.8,0.0,0.36363636363636365
295,ast-mle-samples.pddl,game-id-197,medium-objects-room-v1,1.0,0.5,1.0,0.25,1.0,0.0,0.5,1.0,0.0,0.33333333333333337
296,ast-mle-samples.pddl,game-id-198,medium-objects-room-v1,1.0,0.5,1.0,0.0,0.8,1.0,0.7777777777777778,0.8387096774193549,0.4,0.4814814814814815
297,ast-mle-samples.pddl,game-id-199,few-objects-room-v1,1.0,0.625,0.0,0.10344827586206896,0.6666666666666667,0.5,0.9818181818181818,0.8970588235294118,1.0,0.38181818181818183
298,ast-mle-samples.pddl,game-id-200,medium-objects-room-v1,1.0,0.7,0.42857142857142855,0.0,0.8571428571428572,0.8,0.7,0.85,0.4,0.43333333333333335
299,ast-mle-samples.pddl,game-id-201,few-objects-room-v1,1.0,0.2,1.0,1.0,1.0,0.0,0.5714285714285714,0.8571428571428572,0.0,0.4285714285714286
300,ast-mle-samples.pddl,game-id-202,few-objects-room-v1,1.0,0.8,0.3333333333333333,0.0,0.6666666666666667,0.5,0.9090909090909091,1.0,0.3333333333333333,0.2727272727272727
301,ast-mle-samples.pddl,game-id-203,few-objects-room-v1,1.0,0.6666666666666666,1.0,0.0,0.5,1.0,0.8333333333333334,1.0,1.0,0.5
302,ast-mle-samples.pddl,game-id-204,many-objects-room-v1,1.0,0.6,0.6666666666666666,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.65,0.0,0.38095238095238093
303,ast-mle-samples.pddl,game-id-205,medium-objects-room-v1,1.0,0.75,1.0,0.0,0.5,0.5,0.9,1.0,0.5,0.8
304,ast-mle-samples.pddl,game-id-206,few-objects-room-v1,1.0,0.21428571428571427,1.0,0.0,0.0,0.5,0.6666666666666667,0.9090909090909091,0.0,0.7777777777777778
305,ast-mle-samples.pddl,game-id-207,medium-objects-room-v1,1.0,0.375,1.0,0.125,0.5,0.0,0.7142857142857143,1.0,0.0,0.5714285714285714
306,ast-mle-samples.pddl,game-id-208,few-objects-room-v1,1.0,1.0,1.0,0.0,1.0,0.0,0.8,1.0,0.0,0.6
307,ast-mle-samples.pddl,game-id-209,many-objects-room-v1,1.0,0.6666666666666666,1.0,0.0,0.5,1.0,0.75,1.0,0.0,0.25
308,ast-mle-samples.pddl,game-id-210,medium-objects-room-v1,1.0,0.5555555555555556,0.25,1.0,1.0,0.0,0.5833333333333333,1.0,0.5,0.08333333333333337
309,ast-mle-samples.pddl,game-id-211,many-objects-room-v1,1.0,0.5,1.0,0.0,0.5,0.0,0.33333333333333337,0.8571428571428572,0.0,0.5
310,ast-mle-samples.pddl,game-id-212,many-objects-room-v1,1.0,0.42857142857142855,0.5,0.3333333333333333,0.5,0.0,0.7777777777777778,1.0,1.0,0.5555555555555556
311,ast-mle-samples.pddl,game-id-213,medium-objects-room-v1,1.0,0.5,1.0,0.35714285714285715,0.0,0.0,0.8656716417910448,0.7605633802816901,0.6666666666666666,0.4328358208955224
312,ast-mle-samples.pddl,game-id-214,many-objects-room-v1,1.0,0.5714285714285714,1.0,0.0,0.6666666666666667,0.6666666666666666,0.7,0.6666666666666667,0.6666666666666666,0.55
313,ast-mle-samples.pddl,game-id-215,many-objects-room-v1,1.0,0.5714285714285714,1.0,1.0,0.5,0.5,0.84,0.7777777777777778,0.0,0.4
314,ast-mle-samples.pddl,game-id-216,few-objects-room-v1,1.0,0.25,0.6666666666666666,0.0,0.6666666666666667,1.0,1.0,1.0,0.6666666666666666,0.625
315,ast-mle-samples.pddl,game-id-217,many-objects-room-v1,1.0,1.0,1.0,0.0,1.0,1.0,0.8125,0.6666666666666667,0.0,0.5625
316,ast-mle-samples.pddl,game-id-218,few-objects-room-v1,1.0,0.5,1.0,0.25,1.0,0.0,1.0,1.0,1.0,0.6666666666666667
317,ast-mle-samples.pddl,game-id-219,medium-objects-room-v1,1.0,0.5,1.0,0.0,0.5,0.5,0.875,1.0,0.5,0.375
318,ast-mle-samples.pddl,game-id-220,few-objects-room-v1,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.75,1.0,0.0,0.375
319,ast-mle-samples.pddl,game-id-221,medium-objects-room-v1,1.0,0.5555555555555556,0.5,1.0,0.5,0.0,0.6818181818181819,0.736842105263158,0.0,0.31818181818181823
320,ast-mle-samples.pddl,game-id-222,many-objects-room-v1,1.0,0.4,1.0,0.5,0.0,0.0,0.9090909090909091,0.7272727272727273,1.0,0.5454545454545454
321,ast-mle-samples.pddl,game-id-223,few-objects-room-v1,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.7777777777777778,0.5714285714285714,0.6666666666666666,0.4444444444444444
322,ast-mle-samples.pddl,game-id-224,few-objects-room-v1,0.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666667,0.8333333333333334,0.0,0.33333333333333337
323,ast-mle-samples.pddl,game-id-225,few-objects-room-v1,1.0,1.0,1.0,0.0,1.0,0.0,0.5714285714285714,1.0,0.0,0.2857142857142857
324,ast-mle-samples.pddl,game-id-226,few-objects-room-v1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.33333333333333337
325,ast-mle-samples.pddl,game-id-227,few-objects-room-v1,1.0,0.5555555555555556,0.6,0.0,0.5,0.25,0.9333333333333333,1.0,0.5,0.5333333333333333
326,ast-mle-samples.pddl,game-id-228,few-objects-room-v1,1.0,0.8,1.0,1.0,0.33333333333333337,0.3333333333333333,0.7222222222222222,0.7647058823529411,0.3333333333333333,0.33333333333333337
327,ast-mle-samples.pddl,game-id-229,few-objects-room-v1,1.0,0.75,1.0,0.5,1.0,1.0,0.75,0.8333333333333334,1.0,0.25
328,ast-mle-samples.pddl,game-id-230,many-objects-room-v1,1.0,0.5,0.5,0.25,0.0,0.5,0.7,1.0,0.0,0.6
329,ast-mle-samples.pddl,game-id-231,few-objects-room-v1,1.0,0.625,1.0,0.25,0.6666666666666667,1.0,0.7272727272727273,0.75,0.0,0.4545454545454546
